id_leggo,interesse,nome_interesse,apelido,tema,tema_slug,advocacy_link,keywords,tipo_agenda,descricao_interesse
228fb060da529759a1457b4ef7f60fce,socioambiental,Socioambiental,NA,Meio Ambiente e Desenvolvimento Sustentável,meio-ambiente-e-desenvolvimento-sustentavel,NA,NA,NA,"Este painel acompanha as proposições legislativas em tramitação no Congresso Nacional que têm relação com a agenda do Grupo Temático de Desenvolvimento Socioambiental, da Rede de Advocacy Colaborativo (RAC). O GT é composto por mais de 50 organizações da sociedade civil e atua em temas como Mudanças climáticas, Regularização Fundiária, Licenciamento Ambiental e Reformas Tributária e Administrativa, entre outros."
d470af4984c9df98e373fbc8ee708503,socioambiental,Socioambiental,NA,Meio Ambiente e Desenvolvimento Sustentável,meio-ambiente-e-desenvolvimento-sustentavel,NA,NA,NA,"Este painel acompanha as proposições legislativas em tramitação no Congresso Nacional que têm relação com a agenda do Grupo Temático de Desenvolvimento Socioambiental, da Rede de Advocacy Colaborativo (RAC). O GT é composto por mais de 50 organizações da sociedade civil e atua em temas como Mudanças climáticas, Regularização Fundiária, Licenciamento Ambiental e Reformas Tributária e Administrativa, entre outros."
3ed5f2c76f7bef67d93d3da8313d5b5d,socioambiental,Socioambiental,NA,Meio Ambiente e Desenvolvimento Sustentável,meio-ambiente-e-desenvolvimento-sustentavel,NA,NA,NA,"Este painel acompanha as proposições legislativas em tramitação no Congresso Nacional que têm relação com a agenda do Grupo Temático de Desenvolvimento Socioambiental, da Rede de Advocacy Colaborativo (RAC). O GT é composto por mais de 50 organizações da sociedade civil e atua em temas como Mudanças climáticas, Regularização Fundiária, Licenciamento Ambiental e Reformas Tributária e Administrativa, entre outros."
108e21d58875bbb9fd2e216ea1aec257,socioambiental,Socioambiental,NA,Meio Ambiente e Desenvolvimento Sustentável,meio-ambiente-e-desenvolvimento-sustentavel,NA,NA,NA,"Este painel acompanha as proposições legislativas em tramitação no Congresso Nacional que têm relação com a agenda do Grupo Temático de Desenvolvimento Socioambiental, da Rede de Advocacy Colaborativo (RAC). O GT é composto por mais de 50 organizações da sociedade civil e atua em temas como Mudanças climáticas, Regularização Fundiária, Licenciamento Ambiental e Reformas Tributária e Administrativa, entre outros."
2f4900063390c580e22253222f86f86e,socioambiental,Socioambiental,NA,Meio Ambiente e Desenvolvimento Sustentável,meio-ambiente-e-desenvolvimento-sustentavel,NA,NA,NA,"Este painel acompanha as proposições legislativas em tramitação no Congresso Nacional que têm relação com a agenda do Grupo Temático de Desenvolvimento Socioambiental, da Rede de Advocacy Colaborativo (RAC). O GT é composto por mais de 50 organizações da sociedade civil e atua em temas como Mudanças climáticas, Regularização Fundiária, Licenciamento Ambiental e Reformas Tributária e Administrativa, entre outros."
e6c8e8ea0284fc642634173649f746f6,socioambiental,Socioambiental,NA,Meio Ambiente e Desenvolvimento Sustentável,meio-ambiente-e-desenvolvimento-sustentavel,NA,NA,NA,"Este painel acompanha as proposições legislativas em tramitação no Congresso Nacional que têm relação com a agenda do Grupo Temático de Desenvolvimento Socioambiental, da Rede de Advocacy Colaborativo (RAC). O GT é composto por mais de 50 organizações da sociedade civil e atua em temas como Mudanças climáticas, Regularização Fundiária, Licenciamento Ambiental e Reformas Tributária e Administrativa, entre outros."
e88dc154bce9488c88c18a47513c4549,socioambiental,Socioambiental,NA,Meio Ambiente e Desenvolvimento Sustentável,meio-ambiente-e-desenvolvimento-sustentavel,NA,NA,NA,"Este painel acompanha as proposições legislativas em tramitação no Congresso Nacional que têm relação com a agenda do Grupo Temático de Desenvolvimento Socioambiental, da Rede de Advocacy Colaborativo (RAC). O GT é composto por mais de 50 organizações da sociedade civil e atua em temas como Mudanças climáticas, Regularização Fundiária, Licenciamento Ambiental e Reformas Tributária e Administrativa, entre outros."
f4324e686036af26c9d1f60ef233b048,socioambiental,Socioambiental,NA,Meio Ambiente e Desenvolvimento Sustentável,meio-ambiente-e-desenvolvimento-sustentavel,NA,NA,NA,"Este painel acompanha as proposições legislativas em tramitação no Congresso Nacional que têm relação com a agenda do Grupo Temático de Desenvolvimento Socioambiental, da Rede de Advocacy Colaborativo (RAC). O GT é composto por mais de 50 organizações da sociedade civil e atua em temas como Mudanças climáticas, Regularização Fundiária, Licenciamento Ambiental e Reformas Tributária e Administrativa, entre outros."
da929173aca90aad13afa3fe216a1f88,socioambiental,Socioambiental,NA,Meio Ambiente e Desenvolvimento Sustentável,meio-ambiente-e-desenvolvimento-sustentavel,NA,NA,NA,"Este painel acompanha as proposições legislativas em tramitação no Congresso Nacional que têm relação com a agenda do Grupo Temático de Desenvolvimento Socioambiental, da Rede de Advocacy Colaborativo (RAC). O GT é composto por mais de 50 organizações da sociedade civil e atua em temas como Mudanças climáticas, Regularização Fundiária, Licenciamento Ambiental e Reformas Tributária e Administrativa, entre outros."
706d980616ec4bd018303a66a973ca87,socioambiental,Socioambiental,NA,Meio Ambiente e Desenvolvimento Sustentável,meio-ambiente-e-desenvolvimento-sustentavel,NA,NA,NA,"Este painel acompanha as proposições legislativas em tramitação no Congresso Nacional que têm relação com a agenda do Grupo Temático de Desenvolvimento Socioambiental, da Rede de Advocacy Colaborativo (RAC). O GT é composto por mais de 50 organizações da sociedade civil e atua em temas como Mudanças climáticas, Regularização Fundiária, Licenciamento Ambiental e Reformas Tributária e Administrativa, entre outros."
66901708ff1c13d67f3c8bbb5edcec1b,socioambiental,Socioambiental,NA,Meio Ambiente e Desenvolvimento Sustentável,meio-ambiente-e-desenvolvimento-sustentavel,NA,NA,NA,"Este painel acompanha as proposições legislativas em tramitação no Congresso Nacional que têm relação com a agenda do Grupo Temático de Desenvolvimento Socioambiental, da Rede de Advocacy Colaborativo (RAC). O GT é composto por mais de 50 organizações da sociedade civil e atua em temas como Mudanças climáticas, Regularização Fundiária, Licenciamento Ambiental e Reformas Tributária e Administrativa, entre outros."
94378e5c02e36487397613616033c1f8,socioambiental,Socioambiental,NA,Meio Ambiente e Desenvolvimento Sustentável,meio-ambiente-e-desenvolvimento-sustentavel,NA,NA,NA,"Este painel acompanha as proposições legislativas em tramitação no Congresso Nacional que têm relação com a agenda do Grupo Temático de Desenvolvimento Socioambiental, da Rede de Advocacy Colaborativo (RAC). O GT é composto por mais de 50 organizações da sociedade civil e atua em temas como Mudanças climáticas, Regularização Fundiária, Licenciamento Ambiental e Reformas Tributária e Administrativa, entre outros."
79ab10ceeef22a4d992754921bbc4a7c,socioambiental,Socioambiental,NA,Meio Ambiente e Desenvolvimento Sustentável,meio-ambiente-e-desenvolvimento-sustentavel,NA,NA,NA,"Este painel acompanha as proposições legislativas em tramitação no Congresso Nacional que têm relação com a agenda do Grupo Temático de Desenvolvimento Socioambiental, da Rede de Advocacy Colaborativo (RAC). O GT é composto por mais de 50 organizações da sociedade civil e atua em temas como Mudanças climáticas, Regularização Fundiária, Licenciamento Ambiental e Reformas Tributária e Administrativa, entre outros."
f60f0be95d2340e99fcdc6d8a35b12fb,socioambiental,Socioambiental,NA,Meio Ambiente e Desenvolvimento Sustentável,meio-ambiente-e-desenvolvimento-sustentavel,NA,NA,NA,"Este painel acompanha as proposições legislativas em tramitação no Congresso Nacional que têm relação com a agenda do Grupo Temático de Desenvolvimento Socioambiental, da Rede de Advocacy Colaborativo (RAC). O GT é composto por mais de 50 organizações da sociedade civil e atua em temas como Mudanças climáticas, Regularização Fundiária, Licenciamento Ambiental e Reformas Tributária e Administrativa, entre outros."
26b174b0f7dbcc69aed3fd7bbba2a3a2,socioambiental,Socioambiental,NA,Meio Ambiente e Desenvolvimento Sustentável,meio-ambiente-e-desenvolvimento-sustentavel,NA,NA,NA,"Este painel acompanha as proposições legislativas em tramitação no Congresso Nacional que têm relação com a agenda do Grupo Temático de Desenvolvimento Socioambiental, da Rede de Advocacy Colaborativo (RAC). O GT é composto por mais de 50 organizações da sociedade civil e atua em temas como Mudanças climáticas, Regularização Fundiária, Licenciamento Ambiental e Reformas Tributária e Administrativa, entre outros."
c425878fd4746e30b25cd212f97ecd23,socioambiental,Socioambiental,NA,Meio Ambiente e Desenvolvimento Sustentável,meio-ambiente-e-desenvolvimento-sustentavel,NA,NA,NA,"Este painel acompanha as proposições legislativas em tramitação no Congresso Nacional que têm relação com a agenda do Grupo Temático de Desenvolvimento Socioambiental, da Rede de Advocacy Colaborativo (RAC). O GT é composto por mais de 50 organizações da sociedade civil e atua em temas como Mudanças climáticas, Regularização Fundiária, Licenciamento Ambiental e Reformas Tributária e Administrativa, entre outros."
04d6995ad19aae2dd2726a60e394e12f,socioambiental,Socioambiental,NA,Meio Ambiente e Desenvolvimento Sustentável,meio-ambiente-e-desenvolvimento-sustentavel,NA,NA,NA,"Este painel acompanha as proposições legislativas em tramitação no Congresso Nacional que têm relação com a agenda do Grupo Temático de Desenvolvimento Socioambiental, da Rede de Advocacy Colaborativo (RAC). O GT é composto por mais de 50 organizações da sociedade civil e atua em temas como Mudanças climáticas, Regularização Fundiária, Licenciamento Ambiental e Reformas Tributária e Administrativa, entre outros."
d4cb365e81bf771e81342638ee79f9bf,socioambiental,Socioambiental,NA,"Agricultura, Pecuária, Pesca e Extrativismo","agricultura,-pecuaria,-pesca-e-extrativismo",NA,NA,NA,"Este painel acompanha as proposições legislativas em tramitação no Congresso Nacional que têm relação com a agenda do Grupo Temático de Desenvolvimento Socioambiental, da Rede de Advocacy Colaborativo (RAC). O GT é composto por mais de 50 organizações da sociedade civil e atua em temas como Mudanças climáticas, Regularização Fundiária, Licenciamento Ambiental e Reformas Tributária e Administrativa, entre outros."
c878fbbccfc73631ab7b5c92643be240,socioambiental,Socioambiental,NA,"Agricultura, Pecuária, Pesca e Extrativismo","agricultura,-pecuaria,-pesca-e-extrativismo",NA,NA,NA,"Este painel acompanha as proposições legislativas em tramitação no Congresso Nacional que têm relação com a agenda do Grupo Temático de Desenvolvimento Socioambiental, da Rede de Advocacy Colaborativo (RAC). O GT é composto por mais de 50 organizações da sociedade civil e atua em temas como Mudanças climáticas, Regularização Fundiária, Licenciamento Ambiental e Reformas Tributária e Administrativa, entre outros."
6f50b24b5e92d03052259b06619caa55,socioambiental,Socioambiental,NA,Meio Ambiente e Desenvolvimento Sustentável,meio-ambiente-e-desenvolvimento-sustentavel,NA,NA,NA,"Este painel acompanha as proposições legislativas em tramitação no Congresso Nacional que têm relação com a agenda do Grupo Temático de Desenvolvimento Socioambiental, da Rede de Advocacy Colaborativo (RAC). O GT é composto por mais de 50 organizações da sociedade civil e atua em temas como Mudanças climáticas, Regularização Fundiária, Licenciamento Ambiental e Reformas Tributária e Administrativa, entre outros."
f52222e2100883e5a1b8ddaaa3480971,socioambiental,Socioambiental,NA,Meio Ambiente e Desenvolvimento Sustentável,meio-ambiente-e-desenvolvimento-sustentavel,NA,NA,NA,"Este painel acompanha as proposições legislativas em tramitação no Congresso Nacional que têm relação com a agenda do Grupo Temático de Desenvolvimento Socioambiental, da Rede de Advocacy Colaborativo (RAC). O GT é composto por mais de 50 organizações da sociedade civil e atua em temas como Mudanças climáticas, Regularização Fundiária, Licenciamento Ambiental e Reformas Tributária e Administrativa, entre outros."
a494f5f422a83ceb6af449675327fc61,socioambiental,Socioambiental,NA,"Agricultura, Pecuária, Pesca e Extrativismo","agricultura,-pecuaria,-pesca-e-extrativismo",NA,NA,NA,"Este painel acompanha as proposições legislativas em tramitação no Congresso Nacional que têm relação com a agenda do Grupo Temático de Desenvolvimento Socioambiental, da Rede de Advocacy Colaborativo (RAC). O GT é composto por mais de 50 organizações da sociedade civil e atua em temas como Mudanças climáticas, Regularização Fundiária, Licenciamento Ambiental e Reformas Tributária e Administrativa, entre outros."
30accf7c41f935c0b538c7c2d4535e27,socioambiental,Socioambiental,NA,Meio Ambiente e Desenvolvimento Sustentável,meio-ambiente-e-desenvolvimento-sustentavel,NA,NA,NA,"Este painel acompanha as proposições legislativas em tramitação no Congresso Nacional que têm relação com a agenda do Grupo Temático de Desenvolvimento Socioambiental, da Rede de Advocacy Colaborativo (RAC). O GT é composto por mais de 50 organizações da sociedade civil e atua em temas como Mudanças climáticas, Regularização Fundiária, Licenciamento Ambiental e Reformas Tributária e Administrativa, entre outros."
ba52e6e1523322b9ee312bd23f2b6825,socioambiental,Socioambiental,NA,"Agricultura, Pecuária, Pesca e Extrativismo","agricultura,-pecuaria,-pesca-e-extrativismo",NA,NA,NA,"Este painel acompanha as proposições legislativas em tramitação no Congresso Nacional que têm relação com a agenda do Grupo Temático de Desenvolvimento Socioambiental, da Rede de Advocacy Colaborativo (RAC). O GT é composto por mais de 50 organizações da sociedade civil e atua em temas como Mudanças climáticas, Regularização Fundiária, Licenciamento Ambiental e Reformas Tributária e Administrativa, entre outros."
31ff798553e6f55cc2216d6c650fdd98,socioambiental,Socioambiental,NA,Meio Ambiente e Desenvolvimento Sustentável,meio-ambiente-e-desenvolvimento-sustentavel,NA,NA,NA,"Este painel acompanha as proposições legislativas em tramitação no Congresso Nacional que têm relação com a agenda do Grupo Temático de Desenvolvimento Socioambiental, da Rede de Advocacy Colaborativo (RAC). O GT é composto por mais de 50 organizações da sociedade civil e atua em temas como Mudanças climáticas, Regularização Fundiária, Licenciamento Ambiental e Reformas Tributária e Administrativa, entre outros."
ba86ca0ec1b9cac47e8fc1a402f98123,socioambiental,Socioambiental,NA,Meio Ambiente e Desenvolvimento Sustentável,meio-ambiente-e-desenvolvimento-sustentavel,NA,NA,NA,"Este painel acompanha as proposições legislativas em tramitação no Congresso Nacional que têm relação com a agenda do Grupo Temático de Desenvolvimento Socioambiental, da Rede de Advocacy Colaborativo (RAC). O GT é composto por mais de 50 organizações da sociedade civil e atua em temas como Mudanças climáticas, Regularização Fundiária, Licenciamento Ambiental e Reformas Tributária e Administrativa, entre outros."
f7d451eb8f811165ae38c1dc4861a701,socioambiental,Socioambiental,NA,Meio Ambiente e Desenvolvimento Sustentável,meio-ambiente-e-desenvolvimento-sustentavel,NA,NA,NA,"Este painel acompanha as proposições legislativas em tramitação no Congresso Nacional que têm relação com a agenda do Grupo Temático de Desenvolvimento Socioambiental, da Rede de Advocacy Colaborativo (RAC). O GT é composto por mais de 50 organizações da sociedade civil e atua em temas como Mudanças climáticas, Regularização Fundiária, Licenciamento Ambiental e Reformas Tributária e Administrativa, entre outros."
d0f179ce7d6d5e41d42e68cdd5c56693,socioambiental,Socioambiental,NA,Meio Ambiente e Desenvolvimento Sustentável,meio-ambiente-e-desenvolvimento-sustentavel,NA,NA,NA,"Este painel acompanha as proposições legislativas em tramitação no Congresso Nacional que têm relação com a agenda do Grupo Temático de Desenvolvimento Socioambiental, da Rede de Advocacy Colaborativo (RAC). O GT é composto por mais de 50 organizações da sociedade civil e atua em temas como Mudanças climáticas, Regularização Fundiária, Licenciamento Ambiental e Reformas Tributária e Administrativa, entre outros."
aac8cbadb7d6109935376ead1503e24d,socioambiental,Socioambiental,NA,"Agricultura, Pecuária, Pesca e Extrativismo","agricultura,-pecuaria,-pesca-e-extrativismo",NA,NA,NA,"Este painel acompanha as proposições legislativas em tramitação no Congresso Nacional que têm relação com a agenda do Grupo Temático de Desenvolvimento Socioambiental, da Rede de Advocacy Colaborativo (RAC). O GT é composto por mais de 50 organizações da sociedade civil e atua em temas como Mudanças climáticas, Regularização Fundiária, Licenciamento Ambiental e Reformas Tributária e Administrativa, entre outros."
19a8da331039b1c3e9d4daa80bfc330b,socioambiental,Socioambiental,NA,"Agricultura, Pecuária, Pesca e Extrativismo","agricultura,-pecuaria,-pesca-e-extrativismo",NA,NA,NA,"Este painel acompanha as proposições legislativas em tramitação no Congresso Nacional que têm relação com a agenda do Grupo Temático de Desenvolvimento Socioambiental, da Rede de Advocacy Colaborativo (RAC). O GT é composto por mais de 50 organizações da sociedade civil e atua em temas como Mudanças climáticas, Regularização Fundiária, Licenciamento Ambiental e Reformas Tributária e Administrativa, entre outros."
44e86d21ea623b627cd744f6cb8aede4,socioambiental,Socioambiental,NA,Meio Ambiente e Desenvolvimento Sustentável,meio-ambiente-e-desenvolvimento-sustentavel,NA,NA,NA,"Este painel acompanha as proposições legislativas em tramitação no Congresso Nacional que têm relação com a agenda do Grupo Temático de Desenvolvimento Socioambiental, da Rede de Advocacy Colaborativo (RAC). O GT é composto por mais de 50 organizações da sociedade civil e atua em temas como Mudanças climáticas, Regularização Fundiária, Licenciamento Ambiental e Reformas Tributária e Administrativa, entre outros."
304233f518241a3566b71042603a2bc1,socioambiental,Socioambiental,NA,Meio Ambiente e Desenvolvimento Sustentável,meio-ambiente-e-desenvolvimento-sustentavel,NA,NA,NA,"Este painel acompanha as proposições legislativas em tramitação no Congresso Nacional que têm relação com a agenda do Grupo Temático de Desenvolvimento Socioambiental, da Rede de Advocacy Colaborativo (RAC). O GT é composto por mais de 50 organizações da sociedade civil e atua em temas como Mudanças climáticas, Regularização Fundiária, Licenciamento Ambiental e Reformas Tributária e Administrativa, entre outros."
97fcc6f6a89f9319b103c18ae677a04a,socioambiental,Socioambiental,NA,Meio Ambiente e Desenvolvimento Sustentável,meio-ambiente-e-desenvolvimento-sustentavel,NA,NA,NA,"Este painel acompanha as proposições legislativas em tramitação no Congresso Nacional que têm relação com a agenda do Grupo Temático de Desenvolvimento Socioambiental, da Rede de Advocacy Colaborativo (RAC). O GT é composto por mais de 50 organizações da sociedade civil e atua em temas como Mudanças climáticas, Regularização Fundiária, Licenciamento Ambiental e Reformas Tributária e Administrativa, entre outros."
27ac8eb085e92967932ea75a5bc2406b,socioambiental,Socioambiental,NA,Meio Ambiente e Desenvolvimento Sustentável,meio-ambiente-e-desenvolvimento-sustentavel,NA,NA,NA,"Este painel acompanha as proposições legislativas em tramitação no Congresso Nacional que têm relação com a agenda do Grupo Temático de Desenvolvimento Socioambiental, da Rede de Advocacy Colaborativo (RAC). O GT é composto por mais de 50 organizações da sociedade civil e atua em temas como Mudanças climáticas, Regularização Fundiária, Licenciamento Ambiental e Reformas Tributária e Administrativa, entre outros."
03add855a077b65239656dae6c9ef587,socioambiental,Socioambiental,NA,Meio Ambiente e Desenvolvimento Sustentável,meio-ambiente-e-desenvolvimento-sustentavel,NA,NA,NA,"Este painel acompanha as proposições legislativas em tramitação no Congresso Nacional que têm relação com a agenda do Grupo Temático de Desenvolvimento Socioambiental, da Rede de Advocacy Colaborativo (RAC). O GT é composto por mais de 50 organizações da sociedade civil e atua em temas como Mudanças climáticas, Regularização Fundiária, Licenciamento Ambiental e Reformas Tributária e Administrativa, entre outros."
685187f3d8f18c1844737385f9aa9d98,socioambiental,Socioambiental,NA,Meio Ambiente e Desenvolvimento Sustentável,meio-ambiente-e-desenvolvimento-sustentavel,NA,NA,NA,"Este painel acompanha as proposições legislativas em tramitação no Congresso Nacional que têm relação com a agenda do Grupo Temático de Desenvolvimento Socioambiental, da Rede de Advocacy Colaborativo (RAC). O GT é composto por mais de 50 organizações da sociedade civil e atua em temas como Mudanças climáticas, Regularização Fundiária, Licenciamento Ambiental e Reformas Tributária e Administrativa, entre outros."
7b170818bde0895d4e600bdc9e822feb,socioambiental,Socioambiental,NA,Meio Ambiente e Desenvolvimento Sustentável,meio-ambiente-e-desenvolvimento-sustentavel,NA,NA,NA,"Este painel acompanha as proposições legislativas em tramitação no Congresso Nacional que têm relação com a agenda do Grupo Temático de Desenvolvimento Socioambiental, da Rede de Advocacy Colaborativo (RAC). O GT é composto por mais de 50 organizações da sociedade civil e atua em temas como Mudanças climáticas, Regularização Fundiária, Licenciamento Ambiental e Reformas Tributária e Administrativa, entre outros."
4cb37fd8efe361ae0ce02cc17995070f,socioambiental,Socioambiental,NA,Meio Ambiente e Desenvolvimento Sustentável,meio-ambiente-e-desenvolvimento-sustentavel,NA,NA,NA,"Este painel acompanha as proposições legislativas em tramitação no Congresso Nacional que têm relação com a agenda do Grupo Temático de Desenvolvimento Socioambiental, da Rede de Advocacy Colaborativo (RAC). O GT é composto por mais de 50 organizações da sociedade civil e atua em temas como Mudanças climáticas, Regularização Fundiária, Licenciamento Ambiental e Reformas Tributária e Administrativa, entre outros."
d8b411482147829c54edd57422084dca,socioambiental,Socioambiental,NA,Meio Ambiente e Desenvolvimento Sustentável,meio-ambiente-e-desenvolvimento-sustentavel,NA,NA,NA,"Este painel acompanha as proposições legislativas em tramitação no Congresso Nacional que têm relação com a agenda do Grupo Temático de Desenvolvimento Socioambiental, da Rede de Advocacy Colaborativo (RAC). O GT é composto por mais de 50 organizações da sociedade civil e atua em temas como Mudanças climáticas, Regularização Fundiária, Licenciamento Ambiental e Reformas Tributária e Administrativa, entre outros."
b06b9de1f0bc7a3360b86b4d1def92ec,socioambiental,Socioambiental,NA,Meio Ambiente e Desenvolvimento Sustentável,meio-ambiente-e-desenvolvimento-sustentavel,NA,NA,NA,"Este painel acompanha as proposições legislativas em tramitação no Congresso Nacional que têm relação com a agenda do Grupo Temático de Desenvolvimento Socioambiental, da Rede de Advocacy Colaborativo (RAC). O GT é composto por mais de 50 organizações da sociedade civil e atua em temas como Mudanças climáticas, Regularização Fundiária, Licenciamento Ambiental e Reformas Tributária e Administrativa, entre outros."
0d0ec742e8bfc13a289ff6234948a4f7,socioambiental,Socioambiental,NA,Meio Ambiente e Desenvolvimento Sustentável,meio-ambiente-e-desenvolvimento-sustentavel,NA,NA,NA,"Este painel acompanha as proposições legislativas em tramitação no Congresso Nacional que têm relação com a agenda do Grupo Temático de Desenvolvimento Socioambiental, da Rede de Advocacy Colaborativo (RAC). O GT é composto por mais de 50 organizações da sociedade civil e atua em temas como Mudanças climáticas, Regularização Fundiária, Licenciamento Ambiental e Reformas Tributária e Administrativa, entre outros."
aab8f75470d9f9b3b84ba390f3a89903,socioambiental,Socioambiental,NA,Meio Ambiente e Desenvolvimento Sustentável,meio-ambiente-e-desenvolvimento-sustentavel,NA,NA,NA,"Este painel acompanha as proposições legislativas em tramitação no Congresso Nacional que têm relação com a agenda do Grupo Temático de Desenvolvimento Socioambiental, da Rede de Advocacy Colaborativo (RAC). O GT é composto por mais de 50 organizações da sociedade civil e atua em temas como Mudanças climáticas, Regularização Fundiária, Licenciamento Ambiental e Reformas Tributária e Administrativa, entre outros."
858ac950a60efb96875169ceeb1b3ee1,socioambiental,Socioambiental,NA,Meio Ambiente e Desenvolvimento Sustentável,meio-ambiente-e-desenvolvimento-sustentavel,NA,NA,NA,"Este painel acompanha as proposições legislativas em tramitação no Congresso Nacional que têm relação com a agenda do Grupo Temático de Desenvolvimento Socioambiental, da Rede de Advocacy Colaborativo (RAC). O GT é composto por mais de 50 organizações da sociedade civil e atua em temas como Mudanças climáticas, Regularização Fundiária, Licenciamento Ambiental e Reformas Tributária e Administrativa, entre outros."
8efed77eab146608e9f8fafa2208371d,socioambiental,Socioambiental,NA,Meio Ambiente e Desenvolvimento Sustentável,meio-ambiente-e-desenvolvimento-sustentavel,NA,NA,NA,"Este painel acompanha as proposições legislativas em tramitação no Congresso Nacional que têm relação com a agenda do Grupo Temático de Desenvolvimento Socioambiental, da Rede de Advocacy Colaborativo (RAC). O GT é composto por mais de 50 organizações da sociedade civil e atua em temas como Mudanças climáticas, Regularização Fundiária, Licenciamento Ambiental e Reformas Tributária e Administrativa, entre outros."
d34ed852103c0c70f6974e64d7001eb9,socioambiental,Socioambiental,NA,Meio Ambiente e Desenvolvimento Sustentável,meio-ambiente-e-desenvolvimento-sustentavel,NA,NA,NA,"Este painel acompanha as proposições legislativas em tramitação no Congresso Nacional que têm relação com a agenda do Grupo Temático de Desenvolvimento Socioambiental, da Rede de Advocacy Colaborativo (RAC). O GT é composto por mais de 50 organizações da sociedade civil e atua em temas como Mudanças climáticas, Regularização Fundiária, Licenciamento Ambiental e Reformas Tributária e Administrativa, entre outros."
e2578954db37e5cb67bb574deb7ef878,socioambiental,Socioambiental,NA,Meio Ambiente e Desenvolvimento Sustentável,meio-ambiente-e-desenvolvimento-sustentavel,NA,NA,NA,"Este painel acompanha as proposições legislativas em tramitação no Congresso Nacional que têm relação com a agenda do Grupo Temático de Desenvolvimento Socioambiental, da Rede de Advocacy Colaborativo (RAC). O GT é composto por mais de 50 organizações da sociedade civil e atua em temas como Mudanças climáticas, Regularização Fundiária, Licenciamento Ambiental e Reformas Tributária e Administrativa, entre outros."
37a643d1eff6cf00098edc2fb2920f44,socioambiental,Socioambiental,NA,Meio Ambiente e Desenvolvimento Sustentável,meio-ambiente-e-desenvolvimento-sustentavel,NA,NA,NA,"Este painel acompanha as proposições legislativas em tramitação no Congresso Nacional que têm relação com a agenda do Grupo Temático de Desenvolvimento Socioambiental, da Rede de Advocacy Colaborativo (RAC). O GT é composto por mais de 50 organizações da sociedade civil e atua em temas como Mudanças climáticas, Regularização Fundiária, Licenciamento Ambiental e Reformas Tributária e Administrativa, entre outros."
ef982508ca167999a600287845e24365,socioambiental,Socioambiental,NA,Meio Ambiente e Desenvolvimento Sustentável,meio-ambiente-e-desenvolvimento-sustentavel,NA,NA,NA,"Este painel acompanha as proposições legislativas em tramitação no Congresso Nacional que têm relação com a agenda do Grupo Temático de Desenvolvimento Socioambiental, da Rede de Advocacy Colaborativo (RAC). O GT é composto por mais de 50 organizações da sociedade civil e atua em temas como Mudanças climáticas, Regularização Fundiária, Licenciamento Ambiental e Reformas Tributária e Administrativa, entre outros."
1d5d45895ac14c11b810b7e0424e5870,socioambiental,Socioambiental,NA,Meio Ambiente e Desenvolvimento Sustentável,meio-ambiente-e-desenvolvimento-sustentavel,NA,NA,NA,"Este painel acompanha as proposições legislativas em tramitação no Congresso Nacional que têm relação com a agenda do Grupo Temático de Desenvolvimento Socioambiental, da Rede de Advocacy Colaborativo (RAC). O GT é composto por mais de 50 organizações da sociedade civil e atua em temas como Mudanças climáticas, Regularização Fundiária, Licenciamento Ambiental e Reformas Tributária e Administrativa, entre outros."
fb9a2d84dfd8bacbdc85c6a5d9998fa6,socioambiental,Socioambiental,NA,Meio Ambiente e Desenvolvimento Sustentável,meio-ambiente-e-desenvolvimento-sustentavel,NA,NA,NA,"Este painel acompanha as proposições legislativas em tramitação no Congresso Nacional que têm relação com a agenda do Grupo Temático de Desenvolvimento Socioambiental, da Rede de Advocacy Colaborativo (RAC). O GT é composto por mais de 50 organizações da sociedade civil e atua em temas como Mudanças climáticas, Regularização Fundiária, Licenciamento Ambiental e Reformas Tributária e Administrativa, entre outros."
0c3de04d415da3460a7f7a74a6530023,socioambiental,Socioambiental,NA,Meio Ambiente e Desenvolvimento Sustentável,meio-ambiente-e-desenvolvimento-sustentavel,NA,NA,NA,"Este painel acompanha as proposições legislativas em tramitação no Congresso Nacional que têm relação com a agenda do Grupo Temático de Desenvolvimento Socioambiental, da Rede de Advocacy Colaborativo (RAC). O GT é composto por mais de 50 organizações da sociedade civil e atua em temas como Mudanças climáticas, Regularização Fundiária, Licenciamento Ambiental e Reformas Tributária e Administrativa, entre outros."
bc025de5ba01592fefde244210779020,socioambiental,Socioambiental,NA,Meio Ambiente e Desenvolvimento Sustentável,meio-ambiente-e-desenvolvimento-sustentavel,NA,NA,NA,"Este painel acompanha as proposições legislativas em tramitação no Congresso Nacional que têm relação com a agenda do Grupo Temático de Desenvolvimento Socioambiental, da Rede de Advocacy Colaborativo (RAC). O GT é composto por mais de 50 organizações da sociedade civil e atua em temas como Mudanças climáticas, Regularização Fundiária, Licenciamento Ambiental e Reformas Tributária e Administrativa, entre outros."
da2c1119920cda558192ddb979e572d2,socioambiental,Socioambiental,NA,Meio Ambiente e Desenvolvimento Sustentável,meio-ambiente-e-desenvolvimento-sustentavel,NA,NA,NA,"Este painel acompanha as proposições legislativas em tramitação no Congresso Nacional que têm relação com a agenda do Grupo Temático de Desenvolvimento Socioambiental, da Rede de Advocacy Colaborativo (RAC). O GT é composto por mais de 50 organizações da sociedade civil e atua em temas como Mudanças climáticas, Regularização Fundiária, Licenciamento Ambiental e Reformas Tributária e Administrativa, entre outros."
